"","Location","Food","Status"
"674","Prison/Jail","",1
"675","","Carnitas/ Unspecified",1
"676","Restaurant","",1
"677","Restaurant","Ground Beef/ Hamburger",1
"678","Restaurant","",1
"679","Nursing Home/Assisted Living Facility","Pasta/ Unspecified",0
"680","Restaurant","Peppers/ Green",0
"681","Restaurant","",1
"682","Restaurant","Peppers/ Chili",0
"683","Restaurant/ Private Home/Residence","Tomatilla/ Salsa/ Unspecified",1
"684","Restaurant","Burrito/ Bean",0
"685","Restaurant","Oysters/ Raw",1
"686","Restaurant","Other Food",1
"687","Catering Service","",0
"688","Restaurant","Other Cheese/ Unspecified/ Deli Meat/ Unspecified",0
"689","Restaurant","Mousse/ Salad Dressing/ Unspecified",1
"690","Restaurant","Fish/ Grouper/ Unspecified",0
"691","Restaurant","Banana/ Unspecified/ Ice Cream/ Unspecified",1
"692","","Lasagna/ Unspecified",1
"693","Restaurant","Fish/ Dolphin",0
"694","Restaurant","Chicken/ Unspecified",1
"695","Restaurant","Pizza/ Unspecified",1
"696","Restaurant","Coleslaw",1
"697","Restaurant","Pudding/ Rice",1
"698","Restaurant","Tuna Steak",0
"699","Restaurant","Deli Meat/ Unspecified/ Lettuce/ Unspecified",0
"700","Restaurant","Pork/ Roasted",1
"701","Restaurant","",1
"702","Restaurant","Ground Beef/ Cheeseburger",0
"703","Restaurant","Sandwich/ Turkey",1
"704","Restaurant","Steak/ Prime Rib",0
"705","Restaurant","Sandwich/ Unspecified",0
"706","Restaurant","Pizza/ Meat",0
"707","","Fish/ Amberjack",1
"708","Private Home/Residence","Unspecified Fish",1
"709","Restaurant","Fish/ Mahi Mahi",1
"710","Private Home/Residence","Unspecified Fish",1
"711","Restaurant","Tuna/ Unspecified",1
"712","Restaurant","Cheese Sauce/ Potato/ Baked",1
"713","Restaurant","",1
"714","Restaurant","",1
"715","Catering Service","Ground Beef/ Meatballs",1
"716","Restaurant","",1
"717","Catering Service","",1
"718","","",1
"719","Private Home/Residence","",1
"720","Camp","Meat/ Unspecified",1
"721","","Other Milk/ Unpasteurized",1
"722","Prison/Jail","",1
"723","Restaurant","",1
"724","Restaurant","Frosting/Icing/ Whipped Cream/ Strudel/ Unspecified",1
"725","Restaurant","",1
"726","","Fish/ Baracuda",1
"727","Restaurant","Ground Beef/ Hamburger/ French Fries",1
"728","Restaurant","Taco/ Unspecified/ Beef/Steak Dish/ Other",1
"729","Restaurant","Pizza/ Unspecified",1
"730","","Mushrooms/ Unspecified/ Shrimp/ Unspecified",1
"731","","Ground Beef/ Hamburger",1
"732","Camp","",1
"733","","Coleslaw",1
"734","Restaurant","Salsa/ Unspecified",1
"735","","Unspecified Vegetables/ Ranch Dressing",1
"736","Restaurant","",1
"737","Restaurant","Chicken/ Unspecified/ Beef/ Unspecified",1
"738","Restaurant","Rice/ Unspecified",1
"739","Catering Service","Turkey/ Unspecified/ Roast Beef/ Unspecified",1
"740","Restaurant","Unknown Food",1
"741","Restaurant","Sandwich/ Submarine",1
"742","","Ice Cream/ Unspecified",1
"743","Restaurant","",1
"744","","",1
"745","","Oysters/ Raw/ Clams/ Unspecified",1
"746","","Parsley/ Unspecified",1
"747","Private Home/Residence","Chicken",1
"748","Restaurant","",1
"749","","Chicken/ Unspecified",1
"750","Catering Service","Sandwich/ Unspecified/ Potato/ Unspecified/ Macaroni Salad",1
"751","","",1
"752","Restaurant","",1
"753","School/College/University","",1
"754","Restaurant","Tuna Steak",1
"755","","Other Milk/ Unpasteurized",1
"756","Restaurant","",1
"757","","Tuna Burger",1
"758","Restaurant","Tuna Burger",1
"759","Restaurant","Tuna Burger",1
"760","Restaurant","Coleslaw",1
"761","Restaurant","Pizza/ Unspecified",1
"762","Restaurant","",1
"763","Restaurant","",1
"764","Restaurant","",1
"765","Private Home/Residence","Eggs/ Unspecified",1
"766","Restaurant","Lettuce-Based Salads Unspecified",1
"767","Prison/Jail","",1
"768","","Oysters/ Raw",1
"769","","Beef/ Bbq",1
"770","Grocery Store","Other Cheese/ Unspecified/ Deli Meat/ Sliced Ham/ Deli Meat/ Sliced Turkey",1
"771","Restaurant","",1
"772","Private Home/Residence","",1
"773","","Roast Beef/ Unspecified/ Turkey/ Unspecified",1
"774","Restaurant","",1
"775","Private Home/Residence","Other Milk/ Unpasteurized",1
"776","","",1
"777","","",1
"778","","",1
"779","","",1
"780","Catering Service","",1
"781","Restaurant","Rice/ Unspecified/ Ground Beef/ Sausage",1
"782","","",1
"783","Restaurant","",1
"784","Restaurant","",1
"785","","",1
"786","Restaurant","",1
"787","Restaurant","",1
"788","Private Home/Residence","Mushrooms/ Unspecified",1
"789","Restaurant","Sandwich/ Submarine",1
"790","Private Home/Residence","Multiple Cheeses/ Unspecified/ Other Cheese/ Pasteurized",1
"791","","",1
"792","Restaurant","Pizza/ Meat",1
"793","Restaurant","",1
"794","Restaurant","",1
"795","Restaurant","",1
"796","Restaurant","",1
"797","Private Home/Residence","",1
"798","","",1
"799","","",1
"800","","Melon/ Unspecified/ Sausage/ Unspecified",1
"801","","Guacamole",1
"802","","Cake/ Unspecified",1
"803","Catering Service","Beans/ Baked",0
"804","Restaurant","Stuffed Shells/ Unspecified",1
"805","Restaurant","Soup/ Wonton/ Pork Fried Rice",1
"806","Private Home/Residence","Fish/ White",0
"807","Restaurant","Fish/ Dolphin",0
"808","School/College/University","Burrito/ Bean/ Burrito/ Beef",1
"809","Restaurant","Omelette/ Pancakes/ Unspecified",1
"810","Restaurant","Pizza/ Unspecified/ Rolls/ Cake/ Unspecified",1
"811","Restaurant","Macaroni And Cheese/ Lasagna/ Unspecified",1
"812","Private Home/Residence","Fish/ Grouper/ Unspecified/ Snapper/ Unspecified",0
"813","Restaurant","Cream Sauce/ Unspecified/ Ravioli/ Unspecified",1
"814","Restaurant","Nachos/ Unspecified/ Ribs/ Pork",0
"815","School/College/University","Burrito/ Beef/ Burrito/ Bean",1
"816","Restaurant","Chicken/ Unspecified/ Ribs/ Pork",1
"817","Restaurant","Pizza/ Cheese",1
"818","Restaurant","",1
"819","Restaurant","",1
"820","Restaurant","House Salad",1
"821","Restaurant","Chicken/ Unspecified/ Caesar Salad",1
"822","Restaurant","Other Cheese/ Unspecified",0
"823","Restaurant","Chicken/ Bbq/ Salad Bar",1
"824","Restaurant","Ground Beef/ Hamburger/ Ground Beef/ Cheeseburger/ French Fries",1
"825","","Chicken/ Unspecified",0
"826","Restaurant","Ice",0
"827","Restaurant","Parsley/ Unspecified",1
"828","Restaurant","Pork/ Bbq",1
"829","","Eggs/ Other",1
"830","","Sandwich/ Turkey",0
"831","Restaurant","Creme Brulee",1
"832","Restaurant","Fried Rice/ Unspecified",1
"833","","",1
"834","Restaurant","",1
"835","","Pasta/ Unspecified",1
"836","Restaurant","",1
"837","Restaurant","Strawberries/ Honeydew Melon",1
"838","School/College/University","Gravy/ Unspecified/ Pineapple/ Unspecified/ Potato/ Unspecified",1
"839","","Unspecified Beverage",1
"840","Private Home/Residence","Cabbage/ Unspecified",1
"841","Private Home/Residence","Rice Dishes/ Unspecified",1
"842","","Beef/ Unspecified/ Chicken/ Unspecified",1
"843","Catering Service","",1
"844","Restaurant","",1
"845","Restaurant","",1
"846","Restaurant","",1
"847","Restaurant","Pizza/ Vegetable",1
"848","Restaurant","",1
"849","Restaurant","Sauces/ Unspecified",1
"850","Restaurant","",0
"851","Restaurant","",0
"852","Religious Facility","Shell Egg/ Other",1
"853","Catering Service","Canoli/ Unspecified/ Cream Puff",1
"854","Restaurant","Burrito/ Chicken",1
"855","Restaurant","",1
"856","","Chicken/ Unspecified",1
"857","","Rice/ Unspecified/ Chicken/ Unspecified",1
"858","","Macaroni And Cheese/ Salad/ Unspecified",1
"859","Restaurant","Sandwich/ Beef",1
"860","Restaurant","Ground Beef/ Cheeseburger",1
"861","","Chicken/ Unspecified",1
"862","","",1
"863","Restaurant","Fish Eggs/ Unspecified/ French Fries/ Coleslaw",1
"864","","Sandwich/ Gyro",1
"865","Restaurant","Taco/ Beef",1
"866","Restaurant","",1
"867","Private Home/Residence","Mints/ Unspecified",1
"868","","Chicken/ Kiev",1
"869","Restaurant","",1
"870","Restaurant","",1
"871","Restaurant","Parsley/ Unspecified",1
"872","Catering Service","Taco Or Nacho Salad",1
"873","Catering Service","Cake/ Unspecified/ Tabouleh Salad",1
"874","","",1
"875","","",1
"876","Restaurant","Strawberries",1
"877","Private Home/Residence","",1
"878","","",1
"879","Catering Service","Chicken/ Milan",1
"880","Restaurant","Tuna Burger",1
"881","Restaurant","Macaroni Salad",1
"882","Grocery Store","Macaroni Salad",1
"883","Restaurant","Fish/ Bluefish",1
"884","Private Home/Residence","",1
"885","","",1
"886","Restaurant","",1
"887","Restaurant","",1
"888","Restaurant","",1
"889","Restaurant","Corned Beef/ Hash",1
"890","Catering Service","Roast Beef/ Unspecified",1
"891","Restaurant","",1
"892","Restaurant","",1
"893","School/College/University","",1
"894","Restaurant","",1
"895","School/College/University","",1
"896","Private Home/Residence","",1
"897","","Seafood/ Unspecified",1
"898","","",1
"899","","",1
"900","","Ham Salad",1
"901","Private Home/Residence","Ice Cream/ Homemade",1
"902","Prison/Jail","Chicken/ Unspecified",1
"903","Restaurant","Oysters/ Unspecified",1
"904","Restaurant","",1
"905","Catering Service","",1
"906","Camp","",1
"907","Private Home/Residence","Pork/ Unspecified",1
"908","Restaurant","",1
"909","Private Home/Residence","Oysters/ Raw",1
"910","Catering Service","",1
"911","Religious Facility","Tamale/ Unspecified",1
"912","Restaurant","",1
"913","Nursing Home/Assisted Living Facility","",1
"914","Restaurant","Fried Rice/ Unspecified",1
"915","Restaurant","Salsa/ Unspecified",1
"916","Restaurant","Crab/ Cooked",1
"917","Private Home/Residence","Crab/ Unspecified",1
"918","Restaurant","Fish/ Mahi Mahi",0
"919","School/College/University","Meat/ Unspecified",1
"920","Child Daycare","Ham/ Unspecified",0
"921","Nursing Home/Assisted Living Facility","",1
"922","Child Daycare","",1
"923","Restaurant","Taco/ Beef",1
"924","Restaurant","French Fries",1
"925","Restaurant","Seafood Pasta",1
"926","Restaurant","Pizza/ Meat",1
"927","Private Home/Residence","Hot Dog/ Unspecified",0
"928","Restaurant","Pizza/ Meat And Vegetable",0
"929","Restaurant","",1
"930","School/College/University","Burrito/ Bean/ Burrito/ Beef",1
"931","Restaurant","Unspecified Fruit",1
"932","Restaurant","Pork/ Roasted",0
"933","Nursing Home/Assisted Living Facility","",1
"934","School/College/University","Burrito/ Unspecified",1
"935","Catering Service","",0
"936","School/College/University","Burrito/ Unspecified",1
"937","Restaurant","Chicken/ Unspecified",1
"938","School/College/University","",1
"939","School/College/University","Burrito/ Unspecified",1
"940","","",1
"941","Private Home/Residence","Fish/ Palani (Surgeon)",1
"942","Restaurant","Fried Rice/ Unspecified",1
"943","","Rice Pilaf/ Cake/ Unspecified",1
"944","Restaurant","",1
"945","Restaurant","",1
"946","","",1
"947","Private Home/Residence","",1
"948","Restaurant","Caesar Salad",1
"949","Restaurant","Goat/ Stew/ Chicken/ Sweet And Sour",1
"950","Restaurant","",1
"951","Restaurant","",1
"952","Restaurant","Crab/ Unspecified",1
"953","Restaurant","Fish/ Trout",1
"954","Private Home/Residence/ Grocery Store","Sauces/ Unspecified/ Sauces/ Unspecified",1
"955","Private Home/Residence","Cookies/ Unspecified",1
"956","Restaurant","Multiple Cheeses/ Unspecified",1
"957","Private Home/Residence/ Catering Service","Cake/ Unspecified",1
"958","Restaurant","Fish/ Scrod",1
"959","","Salad Bar",1
"960","Restaurant","Onion/ Unspecified",1
"961","Restaurant","Sandwich/ Chicken",1
"962","Restaurant","Chicken/ Unspecified/ Roast Beef/ Unspecified",1
"963","School/College/University","Soup/ Chicken",1
"964","Private Home/Residence","Nuts/ Unspecified",1
"965","","Ground Beef/ Sausage/ Shrimp Dishes Unspecified/ Kidney Bean",1
"966","","",1
"967","Private Home/Residence","Potato Salad",1
"968","","",1
"969","Unknown","",1
"970","Catering Service","Pasta/ Unspecified",1
"971","","",1
"972","","Cake/ Unspecified",1
"973","Private Home/Residence","Ground Beef/ Meatballs",1
"974","","",1
"975","Restaurant","",1
"976","","",0
"977","","Sandwich/ Turkey",1
"978","School/College/University","Burrito/ Unspecified",1
"979","Catering Service","Chicken/ Unspecified/ Potatoes/ Cheddar",1
"980","","Bear/ Unspecified",1
"981","","",1
"982","Private Home/Residence","",1
"983","Restaurant","",1
"984","Catering Service","Beef/ Unspecified",0
"985","Restaurant","",1
"986","Restaurant","Chicken Salad/ Tuna Salad/ Lettuce/ Unspecified/ Carrots/ Unspecified",1
"987","","Oysters/ Raw",0
"988","Catering Service","",1
"989","","Salad/ Unspecified",0
"990","Fair/Festival","",1
"991","Private Home/Residence","",1
"992","Restaurant","",1
"993","Restaurant","Lettuce/ Unspecified",1
"994","Restaurant","",1
"995","","",1
"996","Restaurant","Eggs/ Unspecified",1
"997","","",1
"998","","",0
"999","Private Home/Residence","Chile Relleno/ Unspecified",1
"1000","Nursing Home/Assisted Living Facility","Eggs/ Unspecified",1
"1001","Restaurant","",0
"1002","Restaurant","Turkey Salad",1
"1003","Private Home/Residence","Tuna/ Unspecified",1
"1004","Prison/Jail","",1
"1005","Restaurant","",1
"1006","Restaurant","Hollandaise Sauce/ Fish/ Halibut/ Crab/ Unspecified",1
"1007","Prison/Jail","Gumbo/ Unspecified",1
"1008","Restaurant","Chicken/ Unspecified",1
"1009","Child Daycare","Tortilla/ Unspecified",1
"1010","Restaurant","Crab/ Unspecified/ Shrimp/ Unspecified",0
"1011","Restaurant","Chicken/ Fried",0
"1012","Restaurant","Sour Cream/ Guacamole",0
"1013","Restaurant","Ground Beef/ Cheeseburger",1
"1014","Restaurant","Chicken/ Unspecified",0
"1015","Restaurant","Crab/ Unspecified",1
"1016","Restaurant","Fish Salad",1
"1017","School/College/University","Chicken/ Nuggets/Fingers",1
"1018","","Seafood/ Other",0
"1019","Restaurant","Eggs/ Unspecified",0
"1020","Private Home/Residence","Multiple Foods",0
"1021","Restaurant","Coleslaw",1
"1022","Restaurant","Chicken/ Other",1
"1023","Restaurant","Sandwich/ Gyro",1
"1024","Restaurant","Coleslaw",1
"1025","Restaurant","Pizza/ Meat",1
"1026","Restaurant","Ethnic Style/ Unspecified",0
"1027","Restaurant","Rice/ Unspecified/ Pork/ Unspecified/ Beans/ Unspecified",1
"1028","Restaurant","Seafood Salad",0
"1029","","Fish/ Mahi Mahi",1
"1030","Private Home/Residence","Fish Eggs/ Unspecified",1
"1031","Private Home/Residence","Fish/ Palani (Surgeon)",1
"1032","Restaurant","Tortilla/ Unspecified/ Beans/ Unspecified",1
"1033","Catering Service","Pork/ Kalua Pig",1
"1034","Catering Service","Chicken/ Tandori",1
"1035","Catering Service","",1
"1036","Restaurant","",1
"1037","Restaurant","",1
"1038","Restaurant","",1
"1039","","Green Beans/ Unspecified",1
"1040","Catering Service","Vegetable Dip/ Unspecified/ Sandwich/ Unspecified/ Mixed Vegetables/ Unspecified",1
"1041","Private Home/Residence/ Grocery Store","Soup/ Pork-Based/ Pork/ Other/ Corn/ Unspecified",1
"1042","Catering Service","",1
"1043","Catering Service","Soup/ Beef-Based/ Fish/ Gifilte/ Lettuce/ Unspecified",0
"1044","Restaurant","Beef/ Unspecified",1
"1045","Restaurant","Chicken/ Unspecified/ Chick Peas",1
"1046","Restaurant","Pizza/ Meat",1
"1047","Restaurant","Unspecified Fish/ French Fries",1
"1048","Restaurant","",1
"1049","","",1
"1050","Restaurant","",1
"1051","Restaurant","Lobster/ Unspecified",1
"1052","","Raw Milk",1
"1053","Restaurant","Pizza/ Unspecified",1
"1054","","Burrito/ Unspecified/ Taco/ Unspecified",1
"1055","Restaurant","",1
"1056","School/College/University","Other Milk/ Unspecified/ Spaghetti/ Unspecified",1
"1057","School/College/University","Pizza/ Unspecified",1
"1058","Religious Facility","Ham/ Unspecified",1
"1059","Restaurant","",1
"1060","Restaurant","Pasta-Based Salads Unspecified",1
"1061","Catering Service","Pork/ Roasted",1
"1062","","",1
"1063","","Hot Dog/ Unspecified",1
"1064","","",1
"1065","Catering Service","Stuffing/Gravy",1
"1066","Restaurant","",1
"1067","Restaurant","Swiss Cheese/ Unspecified",1
"1068","Restaurant","Rice/ Unspecified/ Fried Rice/ Unspecified",1
"1069","","Macaroni And Cheese/ Deli Meat/ Sliced Turkey Ham",1
"1070","School/College/University","Chicken/ Marsala/ Tuna/ Unspecified",0
"1071","School/College/University","Turkey/ Unspecified",1
"1072","","",1
"1073","Restaurant/ Private Home/Residence","",1
"1074","","Cake/ Unspecified",1
"1075","","",1
"1076","Restaurant","",1
"1077","Restaurant","",1
"1078","School/College/University","",1
"1079","School/College/University","",1
"1080","","Strawberries",1
"1081","School/College/University","Marinara Sauce",1
"1082","Restaurant","",1
"1083","Restaurant","Ice Cream/ Soft Serve",1
"1084","","Mussels/ Unspecified",1
"1085","Restaurant","",1
"1086","","",1
"1087","Restaurant","",1
"1088","School/College/University","",1
"1089","Restaurant","",1
"1090","Restaurant","Fish/ Escolar",1
"1091","Prison/Jail","",1
"1092","Private Home/Residence","Cake/ Chocolate",1
"1093","Catering Service","Crab Salad/ Unspecified Grains",1
"1094","Catering Service","",1
"1095","Restaurant","",1
"1096","Restaurant","Potato Salad",1
"1097","Restaurant/ Private Home/Residence","",1
"1098","Restaurant","Refried Beans/ Unspecified",0
"1099","Restaurant","",1
"1100","Restaurant","Oysters/ Unspecified",1
"1101","Camp","Stuffing/Gravy",1
"1102","","Fruit Punch/ Unspecified",1
"1103","Restaurant","Clams/ Unspecified",1
"1104","Restaurant","Pork Fried Rice",0
"1105","","Fried Rice/ Unspecified",1
"1106","Private Home/Residence","Cheese Sauce/ Cheese Dip/ Taco Dip",1
"1107","","Ice",1
"1108","School/College/University","Chicken/ Nuggets/Fingers",1
"1109","Restaurant","Ethnic Style/ Unspecified",1
"1110","Restaurant","Crab/ Unspecified",1
"1111","School/College/University","",1
"1112","Restaurant","Manicotti/ Unspecified",1
"1113","Restaurant","Chicken/ Buffalo Wings",1
"1114","Restaurant","Deli Meat/ Multiple",0
"1115","Restaurant","Rice/ Unspecified/ Seafood/ Unspecified/ Oysters/ Unspecified",1
