"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities"
"312",1998,"April","Florida","","Green Salad","","Norovirus genogroup I","","Suspected",27,0,0
"313",1998,"April","Florida","Restaurant","Chicken, Buffalo Wings","","Salmonella enterica","Enteritidis","Suspected",4,0,0
"314",1998,"April","Florida","Restaurant","Chicken, Nuggets/Fingers","","","","",2,0,0
"315",1998,"April","Florida","Restaurant","Chicken, Buffalo Wings","","","","",2,0,0
"316",1998,"April","Florida","Catering Service","Sausage, Unspecified","","Clostridium perfringens","","Suspected",3,0,0
"317",1998,"April","Florida","Restaurant","Beef, Unspecified; Potato, Unspecified","","Clostridium perfringens","","Suspected",4,0,0
"318",1998,"April","Florida","Restaurant","Pita; Chicken Salad","","Virus","","Suspected",3,1,0
"319",1998,"April","Florida","Restaurant","Other Cheese, Unspecified; Ground Beef, Unspecified","","","","",2,0,0
"320",1998,"April","Florida","Restaurant","Chicken, Other","","Salmonella enterica","","Suspected",3,1,0
"321",1998,"April","Florida","Restaurant","Rice, Unspecified; Chicken, Fried; Beans, Unspecified","","","","",4,0,0
"322",1998,"April","Florida","Restaurant","Sandwich, Gyro","","","","",3,0,0
"323",1998,"April","Florida","Restaurant","Crab, Unspecified; Shrimp, Unspecified","","Vibrio parahaemolyticus","","Suspected",5,0,0
"324",1998,"April","Florida","Private Home/Residence","Deviled Eggs; Salad, Unspecified","","Norovirus genogroup I","","Suspected",12,2,0
"325",1998,"April","Florida","Restaurant","Rice, Yellow","","Bacillus cereus","","Suspected",3,0,0
"326",1998,"April","Florida","Restaurant","Ground Beef, Cheeseburger","","","","",3,2,0
"327",1998,"April","Florida","Restaurant","Fish, Grouper, Unspecified; Salmon, Unspecified","","Staphylococcus aureus","","Suspected",3,0,0
"328",1998,"April","Florida","Restaurant","Multiple Foods","","Clostridium perfringens","","Suspected",6,0,0
"329",1998,"April","Florida","Restaurant","Onion, Unspecified","","Bacillus cereus","","Suspected",2,0,0
"330",1998,"April","Florida","Restaurant","Chicken, Fried","","","","",2,0,0
"331",1998,"April","Florida","Restaurant","Beef, Stroganoff","","","","",2,0,0
"332",1998,"April","Florida","Restaurant","Chicken, Fried","","","","",2,0,0
"333",1998,"April","Georgia","","Salad, Unspecified","","Norovirus genogroup II","Unknown","Confirmed",51,NA,NA
"334",1998,"April","Hawaii","Restaurant","","","","","",19,0,0
"335",1998,"April","Hawaii","Private Home/Residence","Fish, Papio","","Ciguatoxin","","Confirmed",5,0,0
"336",1998,"April","Illinois","School/College/University","","","Salmonella enterica","Heidelberg","Confirmed",46,1,0
"337",1998,"April","Indiana","Restaurant","Pork, Unspecified","","Clostridium perfringens","","Confirmed",18,NA,NA
"338",1998,"April","Iowa","Restaurant","Taco, Unspecified","","Clostridium perfringens","","Suspected",53,0,0
"339",1998,"April","Kansas","Catering Service","","","","","",30,0,0
"340",1998,"April","Louisiana","Prison/Jail","Beets, Unspecified; Pudding, Bread","","Clostridium perfringens","","Confirmed",65,0,0
"341",1998,"April","Louisiana","School/College/University","Unspecified Fish","","Shigella sonnei","","Confirmed",47,5,0
"342",1998,"April","Maryland","Grocery Store","Ham, Unspecified","","","","",15,NA,NA
"343",1998,"April","Maryland","Restaurant","","","","","",19,NA,NA
"344",1998,"April","Maryland","Restaurant","Cinnamon Roll","","","","",3,NA,NA
"345",1998,"April","Maryland","Restaurant","Pizza, Cheese","","","","",5,NA,NA
"346",1998,"April","Maryland","Restaurant","","","","","",4,0,0
"347",1998,"April","Maryland","Restaurant","Pizza, Unspecified","","","","",3,NA,NA
"348",1998,"April","Maryland","Restaurant","","","","","",5,NA,NA
"349",1998,"April","Maryland","Restaurant","Macaroni And Cheese","","","","",2,NA,NA
"350",1998,"April","Maryland","Grocery Store","Turkey, Unspecified; Ham, Unspecified","","","","",32,NA,NA
"351",1998,"April","Maryland","Restaurant","","","","","",6,NA,NA
"352",1998,"April","Maryland","Restaurant","","","","","",3,NA,NA
"353",1998,"April","Massachusetts","Catering Service","Chicken, Unspecified; Cake, Unspecified","","Norovirus genogroup I","","Confirmed",71,2,0
"354",1998,"April","Massachusetts","","","","","","",33,NA,0
"355",1998,"April","Michigan","Restaurant","Sandwich, Chicken","","","","",3,NA,NA
"356",1998,"April","Michigan","","Beef, Unspecified; Chicken, Unspecified","","","","",4,NA,NA
"357",1998,"April","Michigan","Prison/Jail","Eggs, Unspecified","","","","",5,NA,NA
"358",1998,"April","Michigan","","Pizza, Unspecified","","","","",4,NA,NA
"359",1998,"April","Michigan","Catering Service","Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified","","","","",2,NA,NA
"360",1998,"April","Michigan","Catering Service","Sandwich, Submarine","","Bacillus cereus","","Confirmed",25,NA,NA
"361",1998,"April","Michigan","Restaurant","Salad Bar","","","","",7,NA,NA
"362",1998,"April","Michigan","Restaurant","Chicken, Unspecified","","","","",4,0,0
"363",1998,"April","Michigan","Restaurant","Nachos And Cheese","","","","",2,0,0
"364",1998,"April","Michigan","Restaurant","Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified","","","","",18,0,0
"365",1998,"April","Michigan","Restaurant","Pizza, Unspecified; Cake, Unspecified","","","","",15,0,0
"366",1998,"April","Minnesota","Restaurant; Private Home/Residence","","","Norovirus unknown","","Suspected",18,0,0
"367",1998,"April","Minnesota","School/College/University","Multiple Foods","","","","",14,0,0
"368",1998,"April","Minnesota","Restaurant","Ethnic Style, Unspecified","","Bacillus cereus","","Suspected",5,0,0
"369",1998,"April","Multistate","","Cereal, Oat","Dry Cereal","Salmonella enterica","Agona","Confirmed",209,47,NA
"370",1998,"April","New York","Religious Facility","Chicken, Curry","","Clostridium perfringens","","Suspected",12,0,0
"371",1998,"April","New York","Restaurant","Green Salad","","Shigella boydii; Shigella sonnei","","Confirmed; Confirmed",5,2,0
"372",1998,"April","New York","Restaurant","Steak, Beef Tips; Seafood Newberg","","Clostridium perfringens","","Suspected",18,0,0
"373",1998,"April","New York","Restaurant","Lettuce, Unspecified","","","","",16,0,0
"374",1998,"April","New York","Religious Facility","","","","","",12,NA,NA
"375",1998,"April","Ohio","Restaurant","","","","","",2,0,0
"376",1998,"April","Ohio","Restaurant","","","","","",2,0,0
"377",1998,"April","Ohio","Restaurant","Sandwich, Cheese","","","","",4,0,0
"378",1998,"April","Ohio","Restaurant","Pizza, Unspecified","","","","",5,0,0
"379",1998,"April","Ohio","Restaurant","Rice","","Bacillus cereus","","Confirmed",2,0,0
"380",1998,"April","Ohio","Restaurant","","","","","",3,0,0
"381",1998,"April","Ohio","Restaurant","","","","","",4,1,0
"382",1998,"April","Ohio","Restaurant","Unspecified Vegetables","","","","",800,4,0
"383",1998,"April","Ohio","Restaurant","Chicken, Kung Pao","","","","",2,0,0
"384",1998,"April","Ohio","Restaurant","Shredded Chicken","","","","",4,NA,0
"385",1998,"April","Ohio","Restaurant","Fried Rice, Unspecified","","","","",2,0,0
"386",1998,"April","Oregon","Restaurant","Pork Fried Rice; Pork, Bbq","","","","",16,0,0
"387",1998,"April","Pennsylvania","Catering Service","","","","","",20,0,0
"388",1998,"April","Pennsylvania","Restaurant","","","Clostridium perfringens","","Confirmed",3,NA,NA
"389",1998,"April","Pennsylvania","","","","","","",5,0,0
"390",1998,"April","Pennsylvania","Restaurant","Salad, Unspecified; Butter; Water","","","","",21,0,0
"391",1998,"April","Texas","Restaurant","","","Bacterium","","Suspected",18,NA,NA
"392",1998,"April","Texas","","Beef, Brisket","","","","",15,NA,NA
"393",1998,"April","Texas","","","","","","",2,NA,NA
"394",1998,"April","Utah","Restaurant","Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls","","Salmonella enterica","Enteritidis","Confirmed",22,2,0
"395",1998,"April","Virginia","","Tuna, Unspecified","","Scombroid toxin","","Confirmed",6,NA,NA
"396",1998,"April","Virginia","","Salad, Unspecified","","Norovirus genogroup I","","Confirmed",67,NA,NA
"397",1998,"April","Virginia","Catering Service","Pie, Unspecified","","Salmonella enterica","Heidelberg","Confirmed",9,NA,0
"398",1998,"April","Washington","Nursing Home/Assisted Living Facility","Multiple Foods","","","","",27,NA,NA
"399",1998,"April","Washington","Private Home/Residence","Oysters, Unspecified","","Giardia intestinalis","","Confirmed",3,0,0
"400",1998,"April","Washington","Restaurant","","","","","",2,0,0
"401",1998,"April","Washington","Restaurant","","","","","",2,0,0
"402",1998,"April","Washington","Restaurant","","","","","",8,0,0
"403",1998,"April","Washington","","Fish, Codfish","","","","",5,0,0
"404",1998,"April","Wisconsin","Restaurant","","","Norovirus genogroup I","","Confirmed",22,1,0
"405",1998,"April","Wisconsin","","","","","","",13,0,0
"406",1998,"May","California","Catering Service","","","Virus","","Suspected",38,NA,NA
"407",1998,"May","California","Restaurant","Seabass, Unspecified; Oysters, Unspecified","","","","",100,NA,NA
"408",1998,"May","California","","","","","","",40,NA,NA
"409",1998,"May","California","","","","Salmonella enterica","Brandenburg","Confirmed",6,3,0
"410",1998,"May","California","","","","","","",31,0,0
"411",1998,"May","California","","","","","","",6,0,0
"412",1998,"May","California","Private Home/Residence","","","","","",13,0,0
"413",1998,"May","California","Private Home/Residence","Fish, Scrod","","Ciguatoxin","","Confirmed",8,0,0
"414",1998,"May","California","Restaurant","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",3,1,0
"415",1998,"May","California","Private Home/Residence","Fruit Salad","","","","",30,0,0
"416",1998,"May","California","Private Home/Residence","","","","","",10,0,0
"417",1998,"May","California","Catering Service","","","","","",16,0,0
"418",1998,"May","California","Private Home/Residence","","","","","",15,0,0
"419",1998,"May","California","Private Home/Residence","Fruit Salad","","","","",16,0,0
"420",1998,"May","California","Restaurant","","","","","",61,0,0
"421",1998,"May","California","Restaurant","Oysters, Unspecified","","","","",5,0,0
"422",1998,"May","Colorado","Restaurant","Sandwich, Unspecified; Pasta, Unspecified; Unspecified Fruit","","Virus","","Suspected",6,NA,NA
"423",1998,"May","Florida","Restaurant","","","Clostridium perfringens","","Suspected",2,0,0
"424",1998,"May","Florida","Restaurant","Blue Cheese Dressing","","","","",3,0,0
"425",1998,"May","Florida","Restaurant","Pizza, Unspecified","","","","",3,0,0
"426",1998,"May","Florida","Restaurant","Multiple Foods","","Clostridium perfringens","","Suspected",5,NA,NA
"427",1998,"May","Florida","Restaurant","Salad, Unspecified","","Salmonella enterica","","Suspected",3,0,0
"428",1998,"May","Florida","Restaurant","Green Salad","","Norovirus genogroup I","","Suspected",23,0,0
"429",1998,"May","Florida","Restaurant","Shrimp, Unspecified","","","","",7,0,0
"430",1998,"May","Florida","Restaurant","Fish, Dolphin","","","","",2,0,0
"431",1998,"May","Florida","Restaurant","Shrimp, Unspecified","","","","",3,0,0
"432",1998,"May","Florida","Restaurant","Dips, Unspecified","","","","",3,0,0
"433",1998,"May","Florida","Restaurant","Chicken, Unspecified; Potato, Mashed","","","","",3,0,0
"434",1998,"May","Florida","Restaurant","Fried Rice, Unspecified","","","","",2,0,0
"435",1998,"May","Florida","Restaurant","Soda, Unspecified; Ground Beef, Hamburger; French Fries","","","","",2,0,0
"436",1998,"May","Florida","Restaurant","Chicken And Noodles","","","","",2,0,0
"437",1998,"May","Florida","Restaurant","Ground Beef, Unspecified","","Staphylococcus aureus","","Suspected",2,0,0
"438",1998,"May","Florida","Restaurant","Ethnic Style, Unspecified; Rice, Unspecified","","Bacillus cereus","","Suspected",2,0,0
"439",1998,"May","Florida","Restaurant","Gravy, Beef","","Clostridium perfringens","","Suspected",2,0,0
"440",1998,"May","Florida","Restaurant","Chicken, Unspecified","","","","",2,2,0
"441",1998,"May","Florida","Restaurant","Ethnic Style, Unspecified","","","","",2,2,2
"442",1998,"May","Florida","Restaurant","Fried Rice, Unspecified; Chicken, Fried","","Bacillus cereus","","Suspected",7,0,0
"443",1998,"May","Florida","Restaurant","Chicken, Unspecified; Caesar Salad","","Staphylococcus aureus","","Suspected",2,0,0
"444",1998,"May","Florida","Restaurant","Chicken, Other","","","","",3,0,0
"445",1998,"May","Florida","Restaurant","Sandwich, Chicken","","Staphylococcus aureus","","Suspected",3,0,0
"446",1998,"May","Florida","Restaurant","Shrimp, Unspecified","","","","",2,0,0
"447",1998,"May","Florida","Restaurant","Ground Beef, Cheeseburger; Pork, Bacon","","","","",2,0,0
"448",1998,"May","Florida","Restaurant","Ground Beef, Hamburger","","","","",2,0,0
"449",1998,"May","Florida","Restaurant","Tuna, Unspecified","","","","",2,0,0
"450",1998,"May","Florida","Restaurant","Pizza, Meat","","","","",8,0,0
"451",1998,"May","Florida","","Beef, Stew","","Clostridium perfringens","","Suspected",2,0,0
"452",1998,"May","Florida","Restaurant","Beef, Bbq","","Staphylococcus aureus","","Suspected",2,0,0
"453",1998,"May","Florida","Restaurant","Salad, Unspecified","","","","",3,1,0
"454",1998,"May","Florida","","Fried Rice, Unspecified","","Bacillus cereus","","Confirmed",4,0,0
"455",1998,"May","Florida","Private Home/Residence","Fish, Baracuda","","Ciguatoxin","","Confirmed",6,4,0
"456",1998,"May","Florida","Restaurant","Salad, Unspecified","","","","",18,0,0
"457",1998,"May","Florida","Restaurant","Lobster, Unspecified; Shrimp, Unspecified","","Vibrio parahaemolyticus","","Confirmed",7,0,0
"458",1998,"May","Georgia","","","","Cyclospora cayatenensis","","Confirmed",17,NA,NA
"459",1998,"May","Georgia","","","","","","",27,0,0
"460",1998,"May","Hawaii","Private Home/Residence","Fish, Goatfish (Weke), Unspecified","","Ciguatoxin","","Confirmed",2,0,0
"461",1998,"May","Hawaii","Restaurant","Pork, Kalua Pig","","Staphylococcus aureus","","Confirmed",15,0,0
"462",1998,"May","Hawaii","Restaurant","Yellowfin Tuna","","Scombroid toxin","","Confirmed",2,0,0
"463",1998,"May","Illinois","Restaurant","","","","","",15,1,0
"464",1998,"May","Illinois","Restaurant","Dessert Unspecified","","","","",32,NA,NA
"465",1998,"May","Illinois","","","","Salmonella enterica","Infantis","Confirmed",25,5,0
"466",1998,"May","Illinois","Restaurant","Lettuce-Based Salads Unspecified; Potato, Baked","","Norovirus genogroup I","","Confirmed",25,0,0
"467",1998,"May","Illinois","Restaurant","","","","","",36,0,0
"468",1998,"May","Illinois","Restaurant","Lettuce-Based Salads Unspecified","","","","",13,0,0
"469",1998,"May","Indiana","Restaurant","","","Salmonella enterica","Braenderup","Confirmed",10,7,0
"470",1998,"May","Indiana","Restaurant","Coleslaw","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",27,6,0
"471",1998,"May","Iowa","Restaurant","Deli Meat, Unspecified","","Norovirus genogroup II","GII_2","Confirmed",51,0,0
"472",1998,"May","Kansas","Restaurant","","","","","",4,0,0
"473",1998,"May","Kansas","Restaurant","","","","","",5,0,0
"474",1998,"May","Kentucky","","Roast Beef, Unspecified; Ham, Unspecified","","Staphylococcus aureus","","Confirmed",30,NA,NA
"475",1998,"May","Louisiana","Private Home/Residence","Shrimp Dishes Unspecified","Shellfish","Escherichia coli, Enteropathogenic","","Confirmed",12,NA,NA
"476",1998,"May","Maine","Restaurant","","","","","",5,0,0
"477",1998,"May","Maine","Restaurant","","","","","",3,0,0
"478",1998,"May","Maryland","","Sauces, Unspecified","","","","",2,NA,NA
"479",1998,"May","Maryland","Restaurant","Tuna Steak","Fin Fish","Scombroid toxin","","Confirmed",3,NA,NA
