"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities","location","food","species"
"255",1998,"March","New Mexico","Restaurant","Milk, 1% Milk Unpasteurized; Sauces, Unspecified","","Staphylococcus aureus","","Confirmed",20,3,0,"1","141","8"
"256",1998,"March","New York","Restaurant","Multiple Foods","","","","",17,0,0,"1","37","NA"
"257",1998,"March","New York","Restaurant","Chicken, Unspecified","","","","",5,NA,NA,"1","16","NA"
"258",1998,"March","New York","","Multiple Foods","","","","",47,NA,NA,"NA","37","NA"
"259",1998,"March","New York","Restaurant","Salad, Unspecified","","","","",14,0,0,"1","6","NA"
"260",1998,"March","New York","Restaurant","","","","","",9,0,0,"1","NA","NA"
"261",1998,"March","North Carolina","","","","Salmonella enterica","","Confirmed",9,NA,NA,"NA","NA","3"
"262",1998,"March","North Carolina","Prison/Jail","Sandwich, Submarine","","Norovirus genogroup I","","Confirmed",75,NA,NA,"14","138","7"
"263",1998,"March","Ohio","Restaurant","Chicken, Fried","","","","",2,0,0,"1","17","NA"
"264",1998,"March","Ohio","Private Home/Residence","","","","","",8,1,0,"3","NA","NA"
"265",1998,"March","Ohio","","","","","","",3,0,0,"NA","NA","NA"
"266",1998,"March","Ohio","","","","","","",5,0,0,"NA","NA","NA"
"267",1998,"March","Ohio","","","","","","",49,0,0,"NA","NA","NA"
"268",1998,"March","Ohio","","","","Salmonella enterica","Typhimurium","Confirmed",7,NA,NA,"NA","NA","3"
"269",1998,"March","Ohio","Restaurant","","","","","",5,0,0,"1","NA","NA"
"270",1998,"March","Ohio","Restaurant","","","","","",7,NA,0,"1","NA","NA"
"271",1998,"March","Ohio","Restaurant","","","","","",2,0,0,"1","NA","NA"
"272",1998,"March","Ohio","Restaurant","Onion Dip","","","","",3,0,0,"1","55","NA"
"273",1998,"March","Ohio","Restaurant","Hollandaise Sauce","","Salmonella enterica","Montevideo","Confirmed",4,1,0,"1","128","3"
"274",1998,"March","Oregon","Restaurant","","","Norovirus genogroup I","","Suspected",28,1,0,"1","NA","7"
"275",1998,"March","Oregon","Restaurant","Chicken, Fried","","Staphylococcus aureus","","Confirmed",5,0,0,"1","17","8"
"276",1998,"March","Pennsylvania","","","","","","",16,0,0,"NA","NA","NA"
"277",1998,"March","Pennsylvania","","","","","","",3,0,0,"NA","NA","NA"
"278",1998,"March","Pennsylvania","Restaurant","Lettuce, Unspecified","","","","",3,0,0,"1","142","NA"
"279",1998,"March","Pennsylvania","Catering Service","Turkey And Stuffing","","Salmonella enterica","Heidelberg","Confirmed",25,1,0,"5","143","3"
"280",1998,"March","Tennessee","","","","","","",48,0,0,"NA","NA","NA"
"281",1998,"March","Texas","","","","Virus","","Suspected",78,NA,NA,"NA","NA","5"
"282",1998,"March","Texas","School/College/University","Sandwich, Unspecified","","Norovirus genogroup II","Unknown","Confirmed",125,60,0,"7","144","19"
"283",1998,"March","Utah","Private Home/Residence","","","Salmonella enterica","Enteritidis","Suspected",7,1,0,"3","NA","3"
"284",1998,"March","Virginia","Restaurant","Pie, Unspecified; Eggs, Other","","Salmonella enterica","Enteritidis","Confirmed",23,5,0,"1","145","3"
"285",1998,"March","Virginia","","","","Virus","","Suspected",28,NA,NA,"NA","NA","5"
"286",1998,"March","Virginia","Restaurant","Rice, Unspecified; Chicken, Unspecified","","","","",8,NA,NA,"1","146","NA"
"287",1998,"March","Virginia","Restaurant","","","Norovirus genogroup I","","Confirmed",56,1,0,"1","NA","7"
"288",1998,"March","Washington","Restaurant","Tuna, Unspecified","","Scombroid toxin","","Confirmed",2,0,0,"1","147","2"
"289",1998,"March","Washington","Restaurant","","","Hepatitis A","","Confirmed",8,0,0,"1","NA","14"
"290",1998,"March","Washington","Restaurant","","","","","",2,0,0,"1","NA","NA"
"291",1998,"March","Washington","Restaurant","","","","","",2,0,0,"1","NA","NA"
"292",1998,"March","Washington","","","","","","",16,0,0,"NA","NA","NA"
"293",1998,"March","Washington","Restaurant","","","","","",3,6,0,"1","NA","NA"
"294",1998,"March","Washington","Restaurant","","","","","",8,NA,NA,"1","NA","NA"
"295",1998,"March","Washington","Restaurant","","","","","",2,0,0,"1","NA","NA"
"296",1998,"March","Wisconsin","","","","Norovirus genogroup I","","Confirmed",65,1,0,"NA","NA","7"
"297",1998,"April","California","","","","","","",15,NA,NA,"NA","NA","NA"
"298",1998,"April","California","Restaurant","","","Shigella boydii","","Confirmed",72,7,0,"1","NA","4"
"299",1998,"April","California","Restaurant","","","","","",19,0,0,"1","NA","NA"
"300",1998,"April","California","Catering Service","","","","","",11,0,0,"5","NA","NA"
"301",1998,"April","California","","Cake, Cheese; Pasta, Unspecified","","","","",39,0,0,"NA","148","NA"
"302",1998,"April","California","Private Home/Residence","","","Salmonella enterica","Coeln","Confirmed",7,NA,0,"3","NA","3"
"303",1998,"April","California","Restaurant","Pizza, Meat","","","","",7,0,0,"1","109","NA"
"304",1998,"April","California","Restaurant","Pate, Unspecified","","Clostridium perfringens","","Confirmed",11,0,0,"1","149","6"
"305",1998,"April","Colorado","Restaurant","Rice, Unspecified; Beans, Unspecified","","Bacillus cereus","","Suspected",2,NA,0,"1","112","9"
"306",1998,"April","Colorado","Catering Service","Salad, Unspecified","","Virus","","Suspected",11,NA,0,"5","6","5"
"307",1998,"April","Colorado","Catering Service","","","Virus","","Suspected",12,NA,0,"5","NA","5"
"308",1998,"April","Florida","Child Daycare","Hot Dog, Unspecified","","Norovirus genogroup II","Unknown","Confirmed",40,NA,NA,"15","62","19"
"309",1998,"April","Florida","","Chicken, Bbq","","Salmonella enterica","","Suspected",2,NA,NA,"NA","110","3"
"310",1998,"April","Florida","Restaurant","Rice, Spanish","","Staphylococcus aureus","","Suspected",4,0,0,"1","150","8"
"311",1998,"April","Florida","","Multiple Foods","","Salmonella enterica","Enteritidis","Confirmed",2,0,0,"NA","37","3"
"312",1998,"April","Florida","","Green Salad","","Norovirus genogroup I","","Suspected",27,0,0,"NA","151","7"
"313",1998,"April","Florida","Restaurant","Chicken, Buffalo Wings","","Salmonella enterica","Enteritidis","Suspected",4,0,0,"1","64","3"
"314",1998,"April","Florida","Restaurant","Chicken, Nuggets/Fingers","","","","",2,0,0,"1","92","NA"
"315",1998,"April","Florida","Restaurant","Chicken, Buffalo Wings","","","","",2,0,0,"1","64","NA"
"316",1998,"April","Florida","Catering Service","Sausage, Unspecified","","Clostridium perfringens","","Suspected",3,0,0,"5","101","6"
"317",1998,"April","Florida","Restaurant","Beef, Unspecified; Potato, Unspecified","","Clostridium perfringens","","Suspected",4,0,0,"1","152","6"
"318",1998,"April","Florida","Restaurant","Pita; Chicken Salad","","Virus","","Suspected",3,1,0,"1","153","5"
"319",1998,"April","Florida","Restaurant","Other Cheese, Unspecified; Ground Beef, Unspecified","","","","",2,0,0,"1","154","NA"
"320",1998,"April","Florida","Restaurant","Chicken, Other","","Salmonella enterica","","Suspected",3,1,0,"1","65","3"
"321",1998,"April","Florida","Restaurant","Rice, Unspecified; Chicken, Fried; Beans, Unspecified","","","","",4,0,0,"1","155","NA"
"322",1998,"April","Florida","Restaurant","Sandwich, Gyro","","","","",3,0,0,"1","156","NA"
"323",1998,"April","Florida","Restaurant","Crab, Unspecified; Shrimp, Unspecified","","Vibrio parahaemolyticus","","Suspected",5,0,0,"1","157","11"
"324",1998,"April","Florida","Private Home/Residence","Deviled Eggs; Salad, Unspecified","","Norovirus genogroup I","","Suspected",12,2,0,"3","158","7"
"325",1998,"April","Florida","Restaurant","Rice, Yellow","","Bacillus cereus","","Suspected",3,0,0,"1","159","9"
"326",1998,"April","Florida","Restaurant","Ground Beef, Cheeseburger","","","","",3,2,0,"1","12","NA"
"327",1998,"April","Florida","Restaurant","Fish, Grouper, Unspecified; Salmon, Unspecified","","Staphylococcus aureus","","Suspected",3,0,0,"1","160","8"
"328",1998,"April","Florida","Restaurant","Multiple Foods","","Clostridium perfringens","","Suspected",6,0,0,"1","37","6"
"329",1998,"April","Florida","Restaurant","Onion, Unspecified","","Bacillus cereus","","Suspected",2,0,0,"1","161","9"
"330",1998,"April","Florida","Restaurant","Chicken, Fried","","","","",2,0,0,"1","17","NA"
"331",1998,"April","Florida","Restaurant","Beef, Stroganoff","","","","",2,0,0,"1","162","NA"
"332",1998,"April","Florida","Restaurant","Chicken, Fried","","","","",2,0,0,"1","17","NA"
"333",1998,"April","Georgia","","Salad, Unspecified","","Norovirus genogroup II","Unknown","Confirmed",51,NA,NA,"NA","6","19"
"334",1998,"April","Hawaii","Restaurant","","","","","",19,0,0,"1","NA","NA"
"335",1998,"April","Hawaii","Private Home/Residence","Fish, Papio","","Ciguatoxin","","Confirmed",5,0,0,"3","163","12"
"336",1998,"April","Illinois","School/College/University","","","Salmonella enterica","Heidelberg","Confirmed",46,1,0,"7","NA","3"
"337",1998,"April","Indiana","Restaurant","Pork, Unspecified","","Clostridium perfringens","","Confirmed",18,NA,NA,"1","24","6"
"338",1998,"April","Iowa","Restaurant","Taco, Unspecified","","Clostridium perfringens","","Suspected",53,0,0,"1","81","6"
"339",1998,"April","Kansas","Catering Service","","","","","",30,0,0,"5","NA","NA"
"340",1998,"April","Louisiana","Prison/Jail","Beets, Unspecified; Pudding, Bread","","Clostridium perfringens","","Confirmed",65,0,0,"14","164","6"
"341",1998,"April","Louisiana","School/College/University","Unspecified Fish","","Shigella sonnei","","Confirmed",47,5,0,"7","125","15"
"342",1998,"April","Maryland","Grocery Store","Ham, Unspecified","","","","",15,NA,NA,"4","165","NA"
"343",1998,"April","Maryland","Restaurant","","","","","",19,NA,NA,"1","NA","NA"
"344",1998,"April","Maryland","Restaurant","Cinnamon Roll","","","","",3,NA,NA,"1","166","NA"
"345",1998,"April","Maryland","Restaurant","Pizza, Cheese","","","","",5,NA,NA,"1","167","NA"
"346",1998,"April","Maryland","Restaurant","","","","","",4,0,0,"1","NA","NA"
"347",1998,"April","Maryland","Restaurant","Pizza, Unspecified","","","","",3,NA,NA,"1","42","NA"
"348",1998,"April","Maryland","Restaurant","","","","","",5,NA,NA,"1","NA","NA"
"349",1998,"April","Maryland","Restaurant","Macaroni And Cheese","","","","",2,NA,NA,"1","168","NA"
"350",1998,"April","Maryland","Grocery Store","Turkey, Unspecified; Ham, Unspecified","","","","",32,NA,NA,"4","169","NA"
"351",1998,"April","Maryland","Restaurant","","","","","",6,NA,NA,"1","NA","NA"
"352",1998,"April","Maryland","Restaurant","","","","","",3,NA,NA,"1","NA","NA"
"353",1998,"April","Massachusetts","Catering Service","Chicken, Unspecified; Cake, Unspecified","","Norovirus genogroup I","","Confirmed",71,2,0,"5","170","7"
"354",1998,"April","Massachusetts","","","","","","",33,NA,0,"NA","NA","NA"
"355",1998,"April","Michigan","Restaurant","Sandwich, Chicken","","","","",3,NA,NA,"1","15","NA"
"356",1998,"April","Michigan","","Beef, Unspecified; Chicken, Unspecified","","","","",4,NA,NA,"NA","171","NA"
"357",1998,"April","Michigan","Prison/Jail","Eggs, Unspecified","","","","",5,NA,NA,"14","43","NA"
"358",1998,"April","Michigan","","Pizza, Unspecified","","","","",4,NA,NA,"NA","42","NA"
"359",1998,"April","Michigan","Catering Service","Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified","","","","",2,NA,NA,"5","172","NA"
"360",1998,"April","Michigan","Catering Service","Sandwich, Submarine","","Bacillus cereus","","Confirmed",25,NA,NA,"5","138","9"
"361",1998,"April","Michigan","Restaurant","Salad Bar","","","","",7,NA,NA,"1","173","NA"
"362",1998,"April","Michigan","Restaurant","Chicken, Unspecified","","","","",4,0,0,"1","16","NA"
"363",1998,"April","Michigan","Restaurant","Nachos And Cheese","","","","",2,0,0,"1","174","NA"
"364",1998,"April","Michigan","Restaurant","Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified","","","","",18,0,0,"1","175","NA"
"365",1998,"April","Michigan","Restaurant","Pizza, Unspecified; Cake, Unspecified","","","","",15,0,0,"1","176","NA"
"366",1998,"April","Minnesota","Restaurant; Private Home/Residence","","","Norovirus unknown","","Suspected",18,0,0,"9","NA","20"
"367",1998,"April","Minnesota","School/College/University","Multiple Foods","","","","",14,0,0,"7","37","NA"
"368",1998,"April","Minnesota","Restaurant","Ethnic Style, Unspecified","","Bacillus cereus","","Suspected",5,0,0,"1","10","9"
"369",1998,"April","Multistate","","Cereal, Oat","Dry Cereal","Salmonella enterica","Agona","Confirmed",209,47,NA,"NA","177","3"
"370",1998,"April","New York","Religious Facility","Chicken, Curry","","Clostridium perfringens","","Suspected",12,0,0,"16","178","6"
"371",1998,"April","New York","Restaurant","Green Salad","","Shigella boydii; Shigella sonnei","","Confirmed; Confirmed",5,2,0,"1","151","21"
"372",1998,"April","New York","Restaurant","Steak, Beef Tips; Seafood Newberg","","Clostridium perfringens","","Suspected",18,0,0,"1","179","6"
"373",1998,"April","New York","Restaurant","Lettuce, Unspecified","","","","",16,0,0,"1","142","NA"
"374",1998,"April","New York","Religious Facility","","","","","",12,NA,NA,"16","NA","NA"
"375",1998,"April","Ohio","Restaurant","","","","","",2,0,0,"1","NA","NA"
"376",1998,"April","Ohio","Restaurant","","","","","",2,0,0,"1","NA","NA"
"377",1998,"April","Ohio","Restaurant","Sandwich, Cheese","","","","",4,0,0,"1","180","NA"
"378",1998,"April","Ohio","Restaurant","Pizza, Unspecified","","","","",5,0,0,"1","42","NA"
"379",1998,"April","Ohio","Restaurant","Rice","","Bacillus cereus","","Confirmed",2,0,0,"1","181","9"
"380",1998,"April","Ohio","Restaurant","","","","","",3,0,0,"1","NA","NA"
"381",1998,"April","Ohio","Restaurant","","","","","",4,1,0,"1","NA","NA"
"382",1998,"April","Ohio","Restaurant","Unspecified Vegetables","","","","",800,4,0,"1","182","NA"
"383",1998,"April","Ohio","Restaurant","Chicken, Kung Pao","","","","",2,0,0,"1","183","NA"
"384",1998,"April","Ohio","Restaurant","Shredded Chicken","","","","",4,NA,0,"1","184","NA"
"385",1998,"April","Ohio","Restaurant","Fried Rice, Unspecified","","","","",2,0,0,"1","185","NA"
"386",1998,"April","Oregon","Restaurant","Pork Fried Rice; Pork, Bbq","","","","",16,0,0,"1","186","NA"
"387",1998,"April","Pennsylvania","Catering Service","","","","","",20,0,0,"5","NA","NA"
"388",1998,"April","Pennsylvania","Restaurant","","","Clostridium perfringens","","Confirmed",3,NA,NA,"1","NA","6"
"389",1998,"April","Pennsylvania","","","","","","",5,0,0,"NA","NA","NA"
"390",1998,"April","Pennsylvania","Restaurant","Salad, Unspecified; Butter; Water","","","","",21,0,0,"1","187","NA"
"391",1998,"April","Texas","Restaurant","","","Bacterium","","Suspected",18,NA,NA,"1","NA","22"
"392",1998,"April","Texas","","Beef, Brisket","","","","",15,NA,NA,"NA","188","NA"
"393",1998,"April","Texas","","","","","","",2,NA,NA,"NA","NA","NA"
"394",1998,"April","Utah","Restaurant","Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls","","Salmonella enterica","Enteritidis","Confirmed",22,2,0,"1","189","3"
"395",1998,"April","Virginia","","Tuna, Unspecified","","Scombroid toxin","","Confirmed",6,NA,NA,"NA","147","2"
"396",1998,"April","Virginia","","Salad, Unspecified","","Norovirus genogroup I","","Confirmed",67,NA,NA,"NA","6","7"
"397",1998,"April","Virginia","Catering Service","Pie, Unspecified","","Salmonella enterica","Heidelberg","Confirmed",9,NA,0,"5","190","3"
"398",1998,"April","Washington","Nursing Home/Assisted Living Facility","Multiple Foods","","","","",27,NA,NA,"10","37","NA"
"399",1998,"April","Washington","Private Home/Residence","Oysters, Unspecified","","Giardia intestinalis","","Confirmed",3,0,0,"3","191","23"
"400",1998,"April","Washington","Restaurant","","","","","",2,0,0,"1","NA","NA"
"401",1998,"April","Washington","Restaurant","","","","","",2,0,0,"1","NA","NA"
"402",1998,"April","Washington","Restaurant","","","","","",8,0,0,"1","NA","NA"
"403",1998,"April","Washington","","Fish, Codfish","","","","",5,0,0,"NA","192","NA"
"404",1998,"April","Wisconsin","Restaurant","","","Norovirus genogroup I","","Confirmed",22,1,0,"1","NA","7"
"405",1998,"April","Wisconsin","","","","","","",13,0,0,"NA","NA","NA"
"406",1998,"May","California","Catering Service","","","Virus","","Suspected",38,NA,NA,"5","NA","5"
"407",1998,"May","California","Restaurant","Seabass, Unspecified; Oysters, Unspecified","","","","",100,NA,NA,"1","193","NA"
"408",1998,"May","California","","","","","","",40,NA,NA,"NA","NA","NA"
"409",1998,"May","California","","","","Salmonella enterica","Brandenburg","Confirmed",6,3,0,"NA","NA","3"
"410",1998,"May","California","","","","","","",31,0,0,"NA","NA","NA"
"411",1998,"May","California","","","","","","",6,0,0,"NA","NA","NA"
"412",1998,"May","California","Private Home/Residence","","","","","",13,0,0,"3","NA","NA"
"413",1998,"May","California","Private Home/Residence","Fish, Scrod","","Ciguatoxin","","Confirmed",8,0,0,"3","194","12"
"414",1998,"May","California","Restaurant","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",3,1,0,"1","NA","24"
"415",1998,"May","California","Private Home/Residence","Fruit Salad","","","","",30,0,0,"3","195","NA"
"416",1998,"May","California","Private Home/Residence","","","","","",10,0,0,"3","NA","NA"
"417",1998,"May","California","Catering Service","","","","","",16,0,0,"5","NA","NA"
