Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
1998,March,Virginia,Restaurant,"Rice, Unspecified; Chicken, Unspecified",NA,NA,NA,NA,8,NA,NA
1998,March,Virginia,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,56,1,0
1998,March,Washington,Restaurant,"Tuna, Unspecified",NA,Scombroid toxin,NA,Confirmed,2,0,0
1998,March,Washington,Restaurant,NA,NA,Hepatitis A,NA,Confirmed,8,0,0
1998,March,Washington,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,March,Washington,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,March,Washington,NA,NA,NA,NA,NA,NA,16,0,0
1998,March,Washington,Restaurant,NA,NA,NA,NA,NA,3,6,0
1998,March,Washington,Restaurant,NA,NA,NA,NA,NA,8,NA,NA
1998,March,Washington,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,March,Wisconsin,NA,NA,NA,Norovirus genogroup I,NA,Confirmed,65,1,0
1998,April,California,NA,NA,NA,NA,NA,NA,15,NA,NA
1998,April,California,Restaurant,NA,NA,Shigella boydii,NA,Confirmed,72,7,0
1998,April,California,Restaurant,NA,NA,NA,NA,NA,19,0,0
1998,April,California,Catering Service,NA,NA,NA,NA,NA,11,0,0
1998,April,California,NA,"Cake, Cheese; Pasta, Unspecified",NA,NA,NA,NA,39,0,0
1998,April,California,Private Home/Residence,NA,NA,Salmonella enterica,Coeln,Confirmed,7,NA,0
1998,April,California,Restaurant,"Pizza, Meat",NA,NA,NA,NA,7,0,0
1998,April,California,Restaurant,"Pate, Unspecified",NA,Clostridium perfringens,NA,Confirmed,11,0,0
1998,April,Colorado,Restaurant,"Rice, Unspecified; Beans, Unspecified",NA,Bacillus cereus,NA,Suspected,2,NA,0
1998,April,Colorado,Catering Service,"Salad, Unspecified",NA,Virus,NA,Suspected,11,NA,0
1998,April,Colorado,Catering Service,NA,NA,Virus,NA,Suspected,12,NA,0
1998,April,Florida,Child Daycare,"Hot Dog, Unspecified",NA,Norovirus genogroup II,Unknown,Confirmed,40,NA,NA
1998,April,Florida,NA,"Chicken, Bbq",NA,Salmonella enterica,NA,Suspected,2,NA,NA
1998,April,Florida,Restaurant,"Rice, Spanish",NA,Staphylococcus aureus,NA,Suspected,4,0,0
1998,April,Florida,NA,Multiple Foods,NA,Salmonella enterica,Enteritidis,Confirmed,2,0,0
1998,April,Florida,NA,Green Salad,NA,Norovirus genogroup I,NA,Suspected,27,0,0
1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",NA,Salmonella enterica,Enteritidis,Suspected,4,0,0
1998,April,Florida,Restaurant,"Chicken, Nuggets/Fingers",NA,NA,NA,NA,2,0,0
1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",NA,NA,NA,NA,2,0,0
1998,April,Florida,Catering Service,"Sausage, Unspecified",NA,Clostridium perfringens,NA,Suspected,3,0,0
1998,April,Florida,Restaurant,"Beef, Unspecified; Potato, Unspecified",NA,Clostridium perfringens,NA,Suspected,4,0,0
1998,April,Florida,Restaurant,Pita; Chicken Salad,NA,Virus,NA,Suspected,3,1,0
1998,April,Florida,Restaurant,"Other Cheese, Unspecified; Ground Beef, Unspecified",NA,NA,NA,NA,2,0,0
1998,April,Florida,Restaurant,"Chicken, Other",NA,Salmonella enterica,NA,Suspected,3,1,0
1998,April,Florida,Restaurant,"Rice, Unspecified; Chicken, Fried; Beans, Unspecified",NA,NA,NA,NA,4,0,0
1998,April,Florida,Restaurant,"Sandwich, Gyro",NA,NA,NA,NA,3,0,0
1998,April,Florida,Restaurant,"Crab, Unspecified; Shrimp, Unspecified",NA,Vibrio parahaemolyticus,NA,Suspected,5,0,0
1998,April,Florida,Private Home/Residence,"Deviled Eggs; Salad, Unspecified",NA,Norovirus genogroup I,NA,Suspected,12,2,0
1998,April,Florida,Restaurant,"Rice, Yellow",NA,Bacillus cereus,NA,Suspected,3,0,0
1998,April,Florida,Restaurant,"Ground Beef, Cheeseburger",NA,NA,NA,NA,3,2,0
1998,April,Florida,Restaurant,"Fish, Grouper, Unspecified; Salmon, Unspecified",NA,Staphylococcus aureus,NA,Suspected,3,0,0
1998,April,Florida,Restaurant,Multiple Foods,NA,Clostridium perfringens,NA,Suspected,6,0,0
1998,April,Florida,Restaurant,"Onion, Unspecified",NA,Bacillus cereus,NA,Suspected,2,0,0
1998,April,Florida,Restaurant,"Chicken, Fried",NA,NA,NA,NA,2,0,0
1998,April,Florida,Restaurant,"Beef, Stroganoff",NA,NA,NA,NA,2,0,0
1998,April,Florida,Restaurant,"Chicken, Fried",NA,NA,NA,NA,2,0,0
1998,April,Georgia,NA,"Salad, Unspecified",NA,Norovirus genogroup II,Unknown,Confirmed,51,NA,NA
1998,April,Hawaii,Restaurant,NA,NA,NA,NA,NA,19,0,0
1998,April,Hawaii,Private Home/Residence,"Fish, Papio",NA,Ciguatoxin,NA,Confirmed,5,0,0
1998,April,Illinois,School/College/University,NA,NA,Salmonella enterica,Heidelberg,Confirmed,46,1,0
1998,April,Indiana,Restaurant,"Pork, Unspecified",NA,Clostridium perfringens,NA,Confirmed,18,NA,NA
1998,April,Iowa,Restaurant,"Taco, Unspecified",NA,Clostridium perfringens,NA,Suspected,53,0,0
1998,April,Kansas,Catering Service,NA,NA,NA,NA,NA,30,0,0
1998,April,Louisiana,Prison/Jail,"Beets, Unspecified; Pudding, Bread",NA,Clostridium perfringens,NA,Confirmed,65,0,0
1998,April,Louisiana,School/College/University,Unspecified Fish,NA,Shigella sonnei,NA,Confirmed,47,5,0
1998,April,Maryland,Grocery Store,"Ham, Unspecified",NA,NA,NA,NA,15,NA,NA
1998,April,Maryland,Restaurant,NA,NA,NA,NA,NA,19,NA,NA
1998,April,Maryland,Restaurant,Cinnamon Roll,NA,NA,NA,NA,3,NA,NA
1998,April,Maryland,Restaurant,"Pizza, Cheese",NA,NA,NA,NA,5,NA,NA
1998,April,Maryland,Restaurant,NA,NA,NA,NA,NA,4,0,0
1998,April,Maryland,Restaurant,"Pizza, Unspecified",NA,NA,NA,NA,3,NA,NA
1998,April,Maryland,Restaurant,NA,NA,NA,NA,NA,5,NA,NA
1998,April,Maryland,Restaurant,Macaroni And Cheese,NA,NA,NA,NA,2,NA,NA
1998,April,Maryland,Grocery Store,"Turkey, Unspecified; Ham, Unspecified",NA,NA,NA,NA,32,NA,NA
1998,April,Maryland,Restaurant,NA,NA,NA,NA,NA,6,NA,NA
1998,April,Maryland,Restaurant,NA,NA,NA,NA,NA,3,NA,NA
1998,April,Massachusetts,Catering Service,"Chicken, Unspecified; Cake, Unspecified",NA,Norovirus genogroup I,NA,Confirmed,71,2,0
1998,April,Massachusetts,NA,NA,NA,NA,NA,NA,33,NA,0
1998,April,Michigan,Restaurant,"Sandwich, Chicken",NA,NA,NA,NA,3,NA,NA
1998,April,Michigan,NA,"Beef, Unspecified; Chicken, Unspecified",NA,NA,NA,NA,4,NA,NA
1998,April,Michigan,Prison/Jail,"Eggs, Unspecified",NA,NA,NA,NA,5,NA,NA
1998,April,Michigan,NA,"Pizza, Unspecified",NA,NA,NA,NA,4,NA,NA
1998,April,Michigan,Catering Service,"Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified",NA,NA,NA,NA,2,NA,NA
1998,April,Michigan,Catering Service,"Sandwich, Submarine",NA,Bacillus cereus,NA,Confirmed,25,NA,NA
1998,April,Michigan,Restaurant,Salad Bar,NA,NA,NA,NA,7,NA,NA
1998,April,Michigan,Restaurant,"Chicken, Unspecified",NA,NA,NA,NA,4,0,0
1998,April,Michigan,Restaurant,Nachos And Cheese,NA,NA,NA,NA,2,0,0
1998,April,Michigan,Restaurant,"Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified",NA,NA,NA,NA,18,0,0
1998,April,Michigan,Restaurant,"Pizza, Unspecified; Cake, Unspecified",NA,NA,NA,NA,15,0,0
1998,April,Minnesota,Restaurant; Private Home/Residence,NA,NA,Norovirus unknown,NA,Suspected,18,0,0
1998,April,Minnesota,School/College/University,Multiple Foods,NA,NA,NA,NA,14,0,0
1998,April,Minnesota,Restaurant,"Ethnic Style, Unspecified",NA,Bacillus cereus,NA,Suspected,5,0,0
1998,April,Multistate,NA,"Cereal, Oat",Dry Cereal,Salmonella enterica,Agona,Confirmed,209,47,NA
1998,April,New York,Religious Facility,"Chicken, Curry",NA,Clostridium perfringens,NA,Suspected,12,0,0
1998,April,New York,Restaurant,Green Salad,NA,Shigella boydii; Shigella sonnei,NA,Confirmed; Confirmed,5,2,0
1998,April,New York,Restaurant,"Steak, Beef Tips; Seafood Newberg",NA,Clostridium perfringens,NA,Suspected,18,0,0
1998,April,New York,Restaurant,"Lettuce, Unspecified",NA,NA,NA,NA,16,0,0
1998,April,New York,Religious Facility,NA,NA,NA,NA,NA,12,NA,NA
1998,April,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,April,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,April,Ohio,Restaurant,"Sandwich, Cheese",NA,NA,NA,NA,4,0,0
1998,April,Ohio,Restaurant,"Pizza, Unspecified",NA,NA,NA,NA,5,0,0
1998,April,Ohio,Restaurant,Rice,NA,Bacillus cereus,NA,Confirmed,2,0,0
1998,April,Ohio,Restaurant,NA,NA,NA,NA,NA,3,0,0
1998,April,Ohio,Restaurant,NA,NA,NA,NA,NA,4,1,0
1998,April,Ohio,Restaurant,Unspecified Vegetables,NA,NA,NA,NA,800,4,0
1998,April,Ohio,Restaurant,"Chicken, Kung Pao",NA,NA,NA,NA,2,0,0
1998,April,Ohio,Restaurant,Shredded Chicken,NA,NA,NA,NA,4,NA,0
1998,April,Ohio,Restaurant,"Fried Rice, Unspecified",NA,NA,NA,NA,2,0,0
1998,April,Oregon,Restaurant,"Pork Fried Rice; Pork, Bbq",NA,NA,NA,NA,16,0,0
1998,April,Pennsylvania,Catering Service,NA,NA,NA,NA,NA,20,0,0
1998,April,Pennsylvania,Restaurant,NA,NA,Clostridium perfringens,NA,Confirmed,3,NA,NA
1998,April,Pennsylvania,NA,NA,NA,NA,NA,NA,5,0,0
1998,April,Pennsylvania,Restaurant,"Salad, Unspecified; Butter; Water",NA,NA,NA,NA,21,0,0
1998,April,Texas,Restaurant,NA,NA,Bacterium,NA,Suspected,18,NA,NA
1998,April,Texas,NA,"Beef, Brisket",NA,NA,NA,NA,15,NA,NA
1998,April,Texas,NA,NA,NA,NA,NA,NA,2,NA,NA
1998,April,Utah,Restaurant,"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls",NA,Salmonella enterica,Enteritidis,Confirmed,22,2,0
1998,April,Virginia,NA,"Tuna, Unspecified",NA,Scombroid toxin,NA,Confirmed,6,NA,NA
1998,April,Virginia,NA,"Salad, Unspecified",NA,Norovirus genogroup I,NA,Confirmed,67,NA,NA
1998,April,Virginia,Catering Service,"Pie, Unspecified",NA,Salmonella enterica,Heidelberg,Confirmed,9,NA,0
1998,April,Washington,Nursing Home/Assisted Living Facility,Multiple Foods,NA,NA,NA,NA,27,NA,NA
1998,April,Washington,Private Home/Residence,"Oysters, Unspecified",NA,Giardia intestinalis,NA,Confirmed,3,0,0
1998,April,Washington,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,April,Washington,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,April,Washington,Restaurant,NA,NA,NA,NA,NA,8,0,0
1998,April,Washington,NA,"Fish, Codfish",NA,NA,NA,NA,5,0,0
1998,April,Wisconsin,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,22,1,0
1998,April,Wisconsin,NA,NA,NA,NA,NA,NA,13,0,0
1998,May,California,Catering Service,NA,NA,Virus,NA,Suspected,38,NA,NA
1998,May,California,Restaurant,"Seabass, Unspecified; Oysters, Unspecified",NA,NA,NA,NA,100,NA,NA
1998,May,California,NA,NA,NA,NA,NA,NA,40,NA,NA
1998,May,California,NA,NA,NA,Salmonella enterica,Brandenburg,Confirmed,6,3,0
1998,May,California,NA,NA,NA,NA,NA,NA,31,0,0
1998,May,California,NA,NA,NA,NA,NA,NA,6,0,0
1998,May,California,Private Home/Residence,NA,NA,NA,NA,NA,13,0,0
1998,May,California,Private Home/Residence,"Fish, Scrod",NA,Ciguatoxin,NA,Confirmed,8,0,0
1998,May,California,Restaurant,NA,NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,3,1,0
1998,May,California,Private Home/Residence,Fruit Salad,NA,NA,NA,NA,30,0,0
1998,May,California,Private Home/Residence,NA,NA,NA,NA,NA,10,0,0
1998,May,California,Catering Service,NA,NA,NA,NA,NA,16,0,0
1998,May,California,Private Home/Residence,NA,NA,NA,NA,NA,15,0,0
1998,May,California,Private Home/Residence,Fruit Salad,NA,NA,NA,NA,16,0,0
1998,May,California,Restaurant,NA,NA,NA,NA,NA,61,0,0
1998,May,California,Restaurant,"Oysters, Unspecified",NA,NA,NA,NA,5,0,0
1998,May,Colorado,Restaurant,"Sandwich, Unspecified; Pasta, Unspecified; Unspecified Fruit",NA,Virus,NA,Suspected,6,NA,NA
1998,May,Florida,Restaurant,NA,NA,Clostridium perfringens,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,Blue Cheese Dressing,NA,NA,NA,NA,3,0,0
1998,May,Florida,Restaurant,"Pizza, Unspecified",NA,NA,NA,NA,3,0,0
1998,May,Florida,Restaurant,Multiple Foods,NA,Clostridium perfringens,NA,Suspected,5,NA,NA
1998,May,Florida,Restaurant,"Salad, Unspecified",NA,Salmonella enterica,NA,Suspected,3,0,0
1998,May,Florida,Restaurant,Green Salad,NA,Norovirus genogroup I,NA,Suspected,23,0,0
1998,May,Florida,Restaurant,"Shrimp, Unspecified",NA,NA,NA,NA,7,0,0
1998,May,Florida,Restaurant,"Fish, Dolphin",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Shrimp, Unspecified",NA,NA,NA,NA,3,0,0
1998,May,Florida,Restaurant,"Dips, Unspecified",NA,NA,NA,NA,3,0,0
1998,May,Florida,Restaurant,"Chicken, Unspecified; Potato, Mashed",NA,NA,NA,NA,3,0,0
1998,May,Florida,Restaurant,"Fried Rice, Unspecified",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Soda, Unspecified; Ground Beef, Hamburger; French Fries",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,Chicken And Noodles,NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Ground Beef, Unspecified",NA,Staphylococcus aureus,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,"Ethnic Style, Unspecified; Rice, Unspecified",NA,Bacillus cereus,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,"Gravy, Beef",NA,Clostridium perfringens,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,"Chicken, Unspecified",NA,NA,NA,NA,2,2,0
1998,May,Florida,Restaurant,"Ethnic Style, Unspecified",NA,NA,NA,NA,2,2,2
1998,May,Florida,Restaurant,"Fried Rice, Unspecified; Chicken, Fried",NA,Bacillus cereus,NA,Suspected,7,0,0
1998,May,Florida,Restaurant,"Chicken, Unspecified; Caesar Salad",NA,Staphylococcus aureus,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,"Chicken, Other",NA,NA,NA,NA,3,0,0
1998,May,Florida,Restaurant,"Sandwich, Chicken",NA,Staphylococcus aureus,NA,Suspected,3,0,0
1998,May,Florida,Restaurant,"Shrimp, Unspecified",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Ground Beef, Cheeseburger; Pork, Bacon",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Ground Beef, Hamburger",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Tuna, Unspecified",NA,NA,NA,NA,2,0,0
1998,May,Florida,Restaurant,"Pizza, Meat",NA,NA,NA,NA,8,0,0
1998,May,Florida,NA,"Beef, Stew",NA,Clostridium perfringens,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,"Beef, Bbq",NA,Staphylococcus aureus,NA,Suspected,2,0,0
1998,May,Florida,Restaurant,"Salad, Unspecified",NA,NA,NA,NA,3,1,0
1998,May,Florida,NA,"Fried Rice, Unspecified",NA,Bacillus cereus,NA,Confirmed,4,0,0
1998,May,Florida,Private Home/Residence,"Fish, Baracuda",NA,Ciguatoxin,NA,Confirmed,6,4,0
1998,May,Florida,Restaurant,"Salad, Unspecified",NA,NA,NA,NA,18,0,0
1998,May,Florida,Restaurant,"Lobster, Unspecified; Shrimp, Unspecified",NA,Vibrio parahaemolyticus,NA,Confirmed,7,0,0
1998,May,Georgia,NA,NA,NA,Cyclospora cayatenensis,NA,Confirmed,17,NA,NA
1998,May,Georgia,NA,NA,NA,NA,NA,NA,27,0,0
1998,May,Hawaii,Private Home/Residence,"Fish, Goatfish (Weke), Unspecified",NA,Ciguatoxin,NA,Confirmed,2,0,0
1998,May,Hawaii,Restaurant,"Pork, Kalua Pig",NA,Staphylococcus aureus,NA,Confirmed,15,0,0
1998,May,Hawaii,Restaurant,Yellowfin Tuna,NA,Scombroid toxin,NA,Confirmed,2,0,0
1998,May,Illinois,Restaurant,NA,NA,NA,NA,NA,15,1,0
1998,May,Illinois,Restaurant,Dessert Unspecified,NA,NA,NA,NA,32,NA,NA
1998,May,Illinois,NA,NA,NA,Salmonella enterica,Infantis,Confirmed,25,5,0
1998,May,Illinois,Restaurant,"Lettuce-Based Salads Unspecified; Potato, Baked",NA,Norovirus genogroup I,NA,Confirmed,25,0,0
1998,May,Illinois,Restaurant,NA,NA,NA,NA,NA,36,0,0
1998,May,Illinois,Restaurant,Lettuce-Based Salads Unspecified,NA,NA,NA,NA,13,0,0
1998,May,Indiana,Restaurant,NA,NA,Salmonella enterica,Braenderup,Confirmed,10,7,0
1998,May,Indiana,Restaurant,Coleslaw,NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,27,6,0
1998,May,Iowa,Restaurant,"Deli Meat, Unspecified",NA,Norovirus genogroup II,GII_2,Confirmed,51,0,0
1998,May,Kansas,Restaurant,NA,NA,NA,NA,NA,4,0,0
1998,May,Kansas,Restaurant,NA,NA,NA,NA,NA,5,0,0
1998,May,Kentucky,NA,"Roast Beef, Unspecified; Ham, Unspecified",NA,Staphylococcus aureus,NA,Confirmed,30,NA,NA
1998,May,Louisiana,Private Home/Residence,Shrimp Dishes Unspecified,Shellfish,"Escherichia coli, Enteropathogenic",NA,Confirmed,12,NA,NA
1998,May,Maine,Restaurant,NA,NA,NA,NA,NA,5,0,0
1998,May,Maine,Restaurant,NA,NA,NA,NA,NA,3,0,0
1998,May,Maryland,NA,"Sauces, Unspecified",NA,NA,NA,NA,2,NA,NA
1998,May,Maryland,Restaurant,Tuna Steak,Fin Fish,Scombroid toxin,NA,Confirmed,3,NA,NA
1998,May,Maryland,Restaurant,NA,NA,NA,NA,NA,4,NA,NA
1998,May,Maryland,Restaurant,"Pizza, Meat And Vegetable",NA,NA,NA,NA,3,NA,NA
1998,May,Maryland,Restaurant,Pasta Salad,NA,NA,NA,NA,11,NA,NA
1998,May,Maryland,Restaurant,"Ground Beef, Cheeseburger",NA,NA,NA,NA,2,NA,NA
1998,May,Maryland,Grocery Store,Fruit Salad,NA,NA,NA,NA,4,0,0
1998,May,Maryland,Restaurant,"Sandwich, Submarine",NA,NA,NA,NA,3,NA,NA
1998,May,Maryland,Restaurant,NA,NA,Salmonella enterica,Thompson,Confirmed,16,NA,NA
1998,May,Maryland,Restaurant,NA,NA,NA,NA,NA,4,NA,NA
1998,May,Maryland,Restaurant,NA,NA,NA,NA,NA,4,NA,NA
1998,May,Maryland,Restaurant,NA,NA,NA,NA,NA,5,NA,NA
1998,May,Michigan,NA,NA,NA,NA,NA,NA,6,NA,NA
1998,May,Michigan,NA,"Sandwich, Unspecified",NA,NA,NA,NA,2,NA,NA
1998,May,Michigan,Restaurant,"Ground Beef, Hamburger; Onion, Unspecified",NA,NA,NA,NA,2,NA,NA
1998,May,Michigan,NA,"Chicken, Unspecified; Shrimp, Unspecified; Salad, Unspecified",NA,NA,NA,NA,2,NA,NA
1998,May,Michigan,NA,"Sandwich, Turkey Club; Spinach, Unspecified",NA,NA,NA,NA,2,NA,NA
1998,May,Michigan,NA,NA,NA,NA,NA,NA,13,NA,NA
1998,May,Michigan,Restaurant,"Taco, Beef",NA,NA,NA,NA,3,NA,0
1998,May,Michigan,Restaurant,Chicken Salad,NA,NA,NA,NA,5,0,0
1998,May,Michigan,Restaurant,Chicken Salad,NA,NA,NA,NA,4,NA,0
1998,May,Michigan,Restaurant,NA,NA,NA,NA,NA,15,NA,NA
1998,May,Michigan,NA,"Chicken, Unspecified; Coleslaw",NA,NA,NA,NA,16,0,0
1998,May,Michigan,School/College/University,Unknown Food,NA,NA,NA,NA,15,0,0
1998,May,Minnesota,Restaurant,"Vietnamese, Unspecified",NA,NA,NA,NA,3,0,0
1998,May,Minnesota,Restaurant,"Sandwich, Ham",NA,NA,NA,NA,12,0,0
1998,May,Minnesota,Restaurant,"Fried Rice, Unspecified",NA,Bacillus cereus,NA,Confirmed,7,0,0
1998,May,Minnesota,Private Home/Residence,Multiple Foods,NA,NA,NA,NA,13,0,0
1998,May,Multistate,NA,"Oysters, Unspecified",NA,Norovirus genogroup II,Unknown,Confirmed,171,NA,NA
1998,May,Multistate,NA,"Ground Beef, Unspecified",NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,34,10,0
1998,May,Multistate,NA,Alfalfa Sprouts,NA,Salmonella enterica; Salmonella enterica,Cubana; Havana,Confirmed; Suspected,40,NA,NA
1998,May,Multistate,Restaurant,"Caesar Salad; Eggs, Other",NA,Salmonella enterica,Enteritidis,Confirmed,4,0,0
1998,May,Nebraska,Catering Service,"Sandwich, Other Specialty",NA,NA,NA,NA,30,0,0
1998,May,New Jersey,Camp,NA,NA,Staphylococcus aureus,NA,Confirmed,39,0,0
1998,May,New Jersey,Catering Service,NA,NA,NA,NA,NA,42,0,0
1998,May,New York,School/College/University,NA,NA,NA,NA,NA,15,NA,NA
1998,May,New York,Private Home/Residence; Religious Facility,Lettuce-Based Salads Unspecified,NA,NA,NA,NA,44,1,0
1998,May,New York,Prison/Jail,Other Food,NA,Chemical or toxin,NA,Suspected,21,NA,NA
1998,May,New York,Catering Service,Lettuce-Based Salads Unspecified,NA,NA,NA,NA,5,NA,0
1998,May,New York,Restaurant,NA,NA,NA,NA,NA,4,0,0
1998,May,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,May,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,May,Ohio,NA,Ice Cream Bars,NA,NA,NA,NA,12,NA,0
1998,May,Oregon,Restaurant,NA,NA,NA,NA,NA,20,0,0
1998,May,Oregon,Restaurant,NA,NA,NA,NA,NA,9,0,0
1998,May,Pennsylvania,NA,NA,NA,Salmonella enterica,Typhimurium,Confirmed,3,0,0
1998,May,Pennsylvania,NA,NA,NA,NA,NA,NA,11,1,0
1998,May,South Dakota,Restaurant,"Gravy, Unspecified; Roast Beef, Unspecified; Hot Dog, Unspecified",NA,NA,NA,NA,10,0,0
1998,May,Tennessee,Restaurant,"Salad, Unspecified",NA,Salmonella enterica,Baildon,Confirmed,264,12,0
1998,May,Texas,NA,NA,NA,NA,NA,NA,5,NA,NA
1998,May,Texas,School/College/University,NA,NA,NA,NA,NA,141,NA,NA
1998,May,Texas,NA,"Sausage, Unspecified; Beef, Brisket",NA,Clostridium perfringens,NA,Confirmed,50,NA,NA
1998,May,Texas,NA,"Oysters, Raw",NA,Vibrio parahaemolyticus,NA,Confirmed,400,14,0
1998,May,Utah,Restaurant,NA,NA,Salmonella enterica,Typhimurium,Suspected,4,0,0
1998,May,Virginia,Private Home/Residence,"Ground Beef, Hamburger",NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,8,NA,NA
1998,May,Virginia,Private Home/Residence,"Ground Beef, Hamburger",NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,5,NA,NA
1998,May,Washington,NA,"Doughnuts, Unspecified",NA,NA,NA,NA,51,0,0
1998,May,Washington,Private Home/Residence,"Mango, Unspecified",NA,Salmonella enterica,Oranienburg,Confirmed,9,3,0
1998,May,Washington,Restaurant,NA,NA,NA,NA,NA,2,0,0
1998,May,Washington,Restaurant,NA,NA,NA,NA,NA,3,0,0
1998,May,Washington,Restaurant,"Sandwich, Unspecified",NA,NA,NA,NA,10,0,0
1998,May,Wisconsin,NA,NA,NA,Norovirus genogroup I,NA,Confirmed,15,0,0
1998,May,Wisconsin,School/College/University,Taco Or Nacho Salad,NA,Campylobacter jejuni,NA,Confirmed,16,0,0
1998,June,Alaska,Private Home/Residence,Unspecified Fish,NA,Clostridium botulinum,NA,Confirmed,3,3,0
1998,June,California,Restaurant,NA,NA,Salmonella enterica,Newport,Confirmed,16,1,0
1998,June,California,Restaurant,"Oysters, Unspecified",NA,Vibrio parahaemolyticus,NA,Confirmed,4,1,0
1998,June,California,Catering Service,NA,NA,NA,NA,NA,100,0,0
1998,June,California,NA,Alfalfa Sprouts,NA,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,8,2,0
1998,June,California,Restaurant,Pasta Salad,NA,Norovirus genogroup II,Unknown,Confirmed,93,0,0
1998,June,California,Restaurant,"Fish, Ahi",NA,Scombroid toxin,NA,Confirmed,3,0,0
1998,June,California,Restaurant,NA,NA,NA,NA,NA,7,0,0
1998,June,California,Restaurant,"Pizza, Meat",NA,NA,NA,NA,11,0,0
1998,June,California,Restaurant,NA,NA,NA,NA,NA,8,0,0
1998,June,California,Restaurant,NA,NA,NA,NA,NA,17,1,0
1998,June,Colorado,Private Home/Residence,"Beef, Bbq",Beef,Clostridium perfringens,NA,Suspected,13,NA,NA
1998,June,Florida,Restaurant,Seafood; Coleslaw,NA,Staphylococcus aureus,NA,Suspected,4,NA,NA
1998,June,Florida,Restaurant,"Taco, Beef",NA,Salmonella enterica,Group B,Suspected,3,1,0
1998,June,Florida,Restaurant,"Fried Rice, Unspecified",NA,Bacillus cereus,NA,Suspected,2,0,0
1998,June,Florida,Restaurant,"Pork, Bbq",NA,NA,NA,NA,2,0,0
1998,June,Florida,Restaurant,"Ethnic Style, Unspecified",NA,NA,NA,NA,3,0,0
1998,June,Florida,Restaurant,"Lasagna, Unspecified",NA,NA,NA,NA,2,0,0
1998,June,Florida,Restaurant,"Enchilada, Unspecified; Taco, Unspecified",NA,Clostridium perfringens,NA,Suspected,5,0,0
1998,June,Florida,Restaurant,Shrimp Creole,NA,Staphylococcus aureus,NA,Suspected,2,0,0
1998,June,Florida,Restaurant,"Chicken, Nuggets/Fingers",NA,NA,NA,NA,2,0,0
1998,June,Florida,Restaurant,"Pie, Unspecified; Mousse",NA,NA,NA,NA,6,0,0
1998,June,Florida,Restaurant,"Veal, Other",NA,NA,NA,NA,2,0,0
